recipe_name,ingredients,Cuisine,URL,image-url
Chocolate Peda Recipe,1/4 pistachios - chopped 1/4 cup cocoa powder - dark 2 tablespoons ghee - (to rub it in hands before shaping peda) 1/4 cup milk 400 grams condensed milk 2 cups milk powder 2 tablespoons butter 1 tablespoon cardamom powder (elaichi),Indian,https://www.archanaskitchen.com/chocolate-peda-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Rekha_Shivakumar/Chocolate_Peda.jpg
Baby Corn Carrot Sabzi Recipe,3 tablespoons fresh coconut - grated 1 sprig coriander (dhania) leaves - chopped salt - to taste 1 cup baby corn - sliced 1 teaspoon red chilli powder 1 teaspoon coriander powder (dhania) 2 carrot (gajjar) - cut into medium sized cubes 1 teaspoon fennel seeds (saunf) 1 green chilli - chopped 1 teaspoon jaggery 1/4 teaspoon turmeric powder (haldi) sunflower oil 1 teaspoon amchur (dry mango powder),North Indian Recipes,https://www.archanaskitchen.com/baby-corn-and-carrot-subzi-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Baby_corn_and_Carrot_Subzi_Recipe.jpg
Rava Vada Recipe,salt - to taste 1 teaspoon cumin seeds (jeera) 2 green chillies - finely chopped 1 onion - finely chopped 1/4 cup coriander (dhania) leaves - finely chopped 1/2 teaspoon whole black peppercorns - roughly pounded 1/2 cup curd (dahi / yogurt) 1 cup sooji (semolina/ rava) 1 sprig curry leaves sunflower oil - for frying,South Indian Recipes,https://www.archanaskitchen.com/rava-vada-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Rava_Vada_Recipe.jpg
Mixed Vegetable Curry Roll Recipe,1 tablespoon red chilli powder 1 tablespoon curry powder butter - as required 1 cup britannia cheese block - grated salt - to taste 2 tablespoon lemon juice 1/2 cup water 4 cloves garlic - finely chopped 2 green chillies - finely chopped 1 cup green bell pepper (capsicum) - finely chopped 3 hot dog bread coriander (dhania) leaves - a few 1-1/2 cup mixed vegetables - (french beans sunflower oil - as required 1 cup onion - finely chopped 1 cup tomatoes - finely chopped,Indian,https://www.archanaskitchen.com/mixed-vegetable-curry-roll-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Pooja_Thakur/Veg_Curry_Roll.jpg
Delicious Dal Makhani Recipe Without Onion and Garlic (Jain),1 teaspoon kashmiri red chilli powder 2 teaspoon garam masala powder 1 teaspoon cumin seeds (jeera) 1/2 cup rajma (large kidney beans) 1 cup milk 1 cup black urad dal (whole) 1/2 teaspoon cardamom powder (elaichi) 1-1/2 cup homemade tomato puree 2 tablespoons fresh cream 2 tablespoons butter 1 teaspoon kasuri methi (dried fenugreek leaves),North Indian Recipes,https://www.archanaskitchen.com/delicious-dal-makhani-recipe-without-onion-and-garlic,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Riya/Delicious_Dal_Makhani_Recipe_without_Onion_and_garlic_-1.jpg
Lemon Juice Recipe - Lemon Saaru Recipe,1 teaspoon turmeric powder (haldi) 1 tablespoon ghee - or sesame oil 1/2 teaspoon mustard seeds 1 teaspoon cumin powder (jeera) coriander (dhania) leaves - few sprigs 1 teaspoon coriander powder (dhania) - roughly pounded 1/2 teaspoon turmeric powder (haldi) - roughly pounded salt - to taste 1 lemon - juice extracted 1 teaspoon cumin seeds (jeera) 1/2 teaspoon black pepper powder 1 green chilli - slit 1/4 teaspoon asafoetida (hing) 2 tomatoes - roughly chopped 1/4 cup arhar dal (split toor dal) - boiled 1 inch ginger - roughly chopped 1 sprig curry leaves,South Indian Recipes,https://www.archanaskitchen.com/paruppu-rasam-recipe-south-indian-dal-rasam,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/Lemon_Rasam_Recipe_Yelumcha_Rasam_Saaru-2_1600.jpg
 Pumpkin Dal With Garlic Tadka (Recipe In Hindi), oil - as per use  1 teaspoon cumin seeds  1/4 cup yellow moong dal  1/4 cup masoor dal  2 tomatoes - finely chopped take 250 grams of pumpkin - (pumpkin)  1 teaspoon ghee  1 bay leaf  peel and chop  1 teaspoon turmeric powder  4 bud garlic 1/4 cup arhar dal  2 dry red chillies  salt - as per taste  2 green chillies - chopped  1 inch ginger - grated  1 inch lentil sugar,North Indian Recipes,https://www.archanaskitchen.com/pumpkin-dal-with-garlic-tadka-recipe-in-hindi,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Dal_Khadi_Curry/Pumpkin_Dal_Recipe_with_Garlic_Tadka-1.jpg
Barnyard Millet and Ragi Khichdi Recipe,1 inch cinnamon stick (dalchini) 1/4 cup ragi seeds 1 inch ginger - grated 1 teaspoon cumin seeds (jeera) 1 teaspoon whole black peppercorns - crushed 1/2 cup barnyard millet 1 tablespoon ghee 1/4 cup yellow moong dal (split) 1/4 teaspoon asafoetida (hing) 1 teaspoon turmeric powder (haldi),North Indian Recipes,https://www.archanaskitchen.com/barnyard-millet-and-ragi-khichdi-recipe,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Rice/Barnyard_Millet_Ragi_Khichdi_Recipe_Archanas_Kitchen_Vegetarian_Food-1.jpg
Haleem Kebab Recipe,1/4 cup broken wheat (dalia/ godumai rava) - soaked for 4 hours 1/4 cup yellow moong dal (split) - soaked for 4 hours 1/2 teaspoon turmeric powder (haldi) 10 cloves garlic - finely chopped 1 teaspoon cumin powder (jeera) ghee - as required salt - to taste 1 teaspoon red chilli powder saffron strands - a few 2 green chillies - finely chopped 2 inch ginger - finely chopped 1/4 cup white urad dal (whole) - soaked for 4 hours 1 1/2 teaspoon coriander (dhania) powder 2 tablespoons gram flour (besan) mint leaves (pudina) - small bunch 2 teaspoon chaat masala powder 1/4 cup chana dal (bengal gram dal) - soaked for 4 hours 500 grams mutton - curry cut,North Indian Recipes,https://www.archanaskitchen.com/haleem-ke-kebab-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Haleem_Ke_Kebab_Video_Recipe_4_1600.jpg
Spicy Broken Wheat Khichdi With Vegetables Recipe,1 carrot (gajjar) - finely chopped water - as required 2 dry red chilli 1 teaspoon red chilli powder 1 onion - chopped 1-1/2 cup broken wheat (dalia/ godumai rava) 1 tomato - chopped 1/2 teaspoon cumin seeds (jeera) 6 curry leaves - roughly torn salt - as required 1/2 teaspoon garlic - minced coriander (dhania) leaves - few sprigs 1 potato (aloo) - cubed 2 cloves (laung) 1/2 teaspoon turmeric powder (haldi) ghee - as required 1 teaspoon mustard seeds 2 green chillies - finely chopped 1 bay leaf (tej patta) 1/2 cup green peas (matar) 1/2 teaspoon ginger - grated,Indian,https://www.archanaskitchen.com/spicy-broken-wheat-khichdi-with-vegetables-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Pooja_Thakur/daliya_khichdi_1600.jpg
Karigadab - Karnataka Style Karanji / Gujhiya Recipe,1 cup whole wheat flour - or all purpose flour 2 tablespoon ghee - melted 1/4 cup sooji (semolina/ rava) - fine variety 2 cardamom (elaichi) pods/seeds 1 handful rice flour 1/2 cup roasted gram dal (pottukadalai) 1/4 cup dessicated coconut 1/4 cup sugar sunflower oil - to deep fry,South Indian Recipes,https://www.archanaskitchen.com/karigadubu-karnataka-style-karanji-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Madhuri_Aggarwal/Karigadubu__Karanji.jpg
Easy Potato Kurma Recipe,salt - as required 1/2 teaspoon turmeric powder (haldi) 1 teaspoon ginger garlic paste 1-1/2 teaspoon red chilli powder 1 inch cinnamon stick (dalchini) 1 teaspoon cumin seeds (jeera) 1 teaspoon coriander powder (dhania) 1/2 cup fresh coconut - grated 1/2 teaspoon garam masala powder 1 onion - finely chopped 3 potato (aloo) 1 teaspoon fennel seeds (saunf) 1 tablespoon sunflower oil 1 bay leaf (tej patta) 2 tomatoes,South Indian Recipes,https://www.archanaskitchen.com/easy-potato-kurma-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Karthika_Gopalakrishnan/Easy_Potato_Kurma.jpg
Sorakkai Puli Kuzhambu Recipe - Tangy Bottle Gourd Curry,1 bottle gourd (lauki) - peeled and diced into chunks 1 sprig curry leaves - roughly torn 1/2 teaspoon mustard seeds 1 teaspoon sesame (gingelly) oil 2 cups tamarind water salt - to taste 12 shallots - quartered 1 drumstick - cut into 1 inch size pieces 1/4 teaspoon methi seeds (fenugreek seeds) 2 teaspoons sambar powder 3 cloves garlic - whole 1 inch ginger - finely chopped 1 tomato - roughly chopped,South Indian Recipes,https://www.archanaskitchen.com/sorakkai-puli-kuzhambu-recipe-tangy-bottle-gourd-curry,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Vegetables_Gravy/Tangy_Bottle_Gourd_Curry_Recipe_Suraikai_Puli_Kulambu-3.jpg
Sorekai Majjige Huli Recipe (Bottle Gourd In Coconut Yogurt Curry Recipe),1 cup curd (dahi / yogurt) 1/2 teaspoon turmeric powder (haldi) 2 green chillies 1 teaspoon asafoetida (hing) 1/2 teaspoon mustard seeds 1 sprig curry leaves - roughly torn salt - to taste 1 teaspoon cumin seeds (jeera) 1 tablespoon chana dal (bengal gram dal) - soaked in hot water for 10 minutes 1/4 cup fresh coconut - grated 2 dry red chillies 1 teaspoon sunflower oil 1 bottle gourd (lauki) - peeled and diced,South Indian Recipes,https://www.archanaskitchen.com/sorekai-majjige-huli-recipe-bottle-gourd-in-coconut-yogurt-curry-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/oct-24/Sorakkai_Majjige_Huli_Bottle_Gourd_In_Coconut_Yogurt_Curry-1.jpg
"Turmeric, Ginger And Chilli Pickle Recipe",1 tablespoon mustard powder 150 grams fresh turmeric root salt - to taste 50 ml lemon juice 4 green chillies sunflower oil - as required 50 grams ginger,South Indian Recipes,https://www.archanaskitchen.com/turmeric-ginger-and-chilli-pickle-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Neeru_Srikanth/Turmeric_Ginger__Chili_Pickle.jpg
Phool Mathri Recipe,1 cup all purpose flour (maida) sunflower oil - for deep frying salt - according to taste 1 tablespoon ghee 1/2 teaspoon ajwain (carom seeds) lukewarm water - for kneading the dough,Indian,https://www.archanaskitchen.com/phool-mathri-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/vandanajangir-gmail.com/Phool_Mathri.jpg
Lemon Chicken Chicken Recipe - Chicken with Gandharaja Lemon & Green Chili,1 teaspoon honey - optional 6 tablespoons onion - puree 2/3 cup curd (dahi / yogurt) 10 kaffir lime leaves 10 whole black peppercorns 1 teaspoon garlic - finely chopped salt - to taste 2 teaspoon green chilli - paste 500 grams chicken 1 tablespoon gondhoraj lebu juice 1/2 tablespoon ginger - juice 1/2 tablespoon black pepper powder 2 tablespoon ginger - cut into fine juliennes 3 tablespoons mustard oil 2 gondhoraj lebu lemon - sliced 4 green chilli - slit,Indian,https://www.archanaskitchen.com/lebu-lonka-murgi-recipe-chicken-with-gondhoraj-lebu-and-green-chillies,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/maumita.paulghosh-gmail.com/Lebu_Lonka_Murgi_Chicken_with_Gondhoraj_Lebu_and_Green_Chillies.jpg
Homemade Multigrain Baby Cereal Recipe (Baby Porridge),50 grams barley (seeds) 100 grams brown rice 100 grams instant oats (oatmeal) 50 grams ragi seeds,Indian,https://www.archanaskitchen.com/homemade-multigrain-baby-cereal-recipe-baby-porridge,https://www.archanaskitchen.com/images/archanaskitchen/9-Baby_Todder/Homemade_Super_Baby_Cereal_Recipe-1.jpg
One Pot Tomato Rice Recipe Using Preethi Electric Pressure Cooker - Thakkali Sadam,1 sprig curry leaves - roughly torn 1/2 teaspoon turmeric powder (haldi) 4 tomatoes - finely chopped 1 tablespoon sambar powder 1 teaspoon sesame (gingelly) oil salt - to taste 4 cloves garlic - finely chopped 1 teaspoon mustard seeds 1/2 teaspoon cardamom powder (elaichi) 1 cup rice mint leaves (pudina) - a small bunch 1 tablespoon ghee 10 pearl onions (sambar onions) - finely chopped or regular onions,South Indian Recipes,https://www.archanaskitchen.com/one-pot-tomato-rice-recipe-in-electric-pressure-cooker-thakkali-sadam,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/One_Pot_Tomato_Rice_Recipe_in_Electric_Pressure_Cooker_-_Thakkali_Sadam-3.jpg
Fish Sukka Recipe - Fish With Spicy Masala Filling,2 teaspoon lemon juice 1 tablespoon coriander (dhania) seeds salt - to taste 1 tablespoon sunflower oil 1 onion - finely chopped 2 fish - pompano (preferred) coriander (dhania) leaves - small bunch 4 green chillies - slit vertically 1 tablespoon ginger garlic paste 5 whole black peppercorns 1 black cardamom (badi elaichi) 3 cloves (laung) 1 tablespoon red chilli powder 1 teaspoon turmeric powder (haldi) 2 tablespoons poppy seeds 1/2 cup dessicated coconut 2 inch cinnamon stick (dalchini),Indian,https://www.archanaskitchen.com/fish-sukka-recipe-fish-with-spicy-masala-filling,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/poojanadkarni/Fish_Sukka.jpg
Ragi Murukku And Kodubale Recipe -Chakli And Kodubale,sunflower oil - for deep frying 1 tablespoon butter - melted salt - to taste 1 cup urad dal flour 3/4 cup ragi flour (finger millet/ nagli) 3/4 cup bajra flour ( pearl millet) 1-1/2 cups rice flour 1 tablespoon cumin seeds (jeera) 2 cups lukewarm water 1 cup gram flour (besan) 1/4 teaspoon asafoetida (hing) 2 teaspoon red chilli powder,South Indian Recipes,https://www.archanaskitchen.com/ragi-snacks-chakli-and-kodubale-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Reshma_Seetharam/Ragi_snacks__chakli_and_kodubale.jpg
Health Benefits of Rasna (Alpinia Galanga) - Ayurvedic Medicinal Plant,1/4 teaspoon black pepper powder 1 teaspoon honey 3 stalks rasna - roots and leaves 2 cups water 1/4 teaspoon cumin powder (jeera),Indian,https://www.archanaskitchen.com/rasna-alpinia-galanga-ayurvedic-medicinal-plant-tea-recipe,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Rasna_Alpinia_Galanga_Ayurdevic_Medicinal_Plant_10.jpg
Fasting Potato Paneer Recipe - Potato Paneer Curry Without Onion And Garlic Recipe, 1 teaspoon cumin powder - baked  2 inch ginger - grated  5 tomatoes 7 potatoes - chopped  1 teaspoon red chilli powder  350 gms cheese - chopped  salt - as per taste  oil - green coriander - finely chopped according to use  1 teaspoon coriander powder  2 green chillies,North Indian Recipes,https://www.archanaskitchen.com/potato-paneer-curry-without-onion-and-garlic-recipe-recipe-in-hindi,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Neha_Kaushal/Potato_Paneer_curry_without_Onion_and_Garlic_Vrat_wale_aloo_paneer.jpg
Oats Apple Phirni Recipe,2 teaspoons pistachios 2 cardamom (elaichi) pods/seeds 3 teaspoons sugar 2 cups milk 1/2 cup instant oats (oatmeal) 2 apple,North Indian Recipes,https://www.archanaskitchen.com/oats-apple-phirni-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/swathynandhini/OATS_APPLE_PHIRNI_1600.jpg
Baby Corn Cigar Recipe,10 baby corn - to be blanched 1 tablespoon red chilli powder - adjust accordingly 1/2 teaspoon garlic - paste 1/2 tablespoon extra virgin olive oil sunflower oil - for frying salt - to taste 1 potato (aloo) - boiled and mashed 1/2 tablespoon ginger - paste 3 tablespoons whole wheat bread crumbs - roasted 1 teaspoon pizza seasoning 2 tablespoons corn flour 1 tablespoon vinegar 1 tablespoon green chilli paste 1 tablespoon coriander (dhania) leaves - chopped,North Indian Recipes,https://www.archanaskitchen.com/baby-corn-cigar-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Pooja_Thakur/Baby_corn_cigar.jpg
Bisi Bele Bath Recipe - A Spicy Mixed Vegetable Sambar Rice,1 drumstick - cut into 1 inch pieces 1 cup arhar dal (split toor dal) 1/4 cup fresh coconut - grated 1 potato (aloo) - peeled and diced 1/2 teaspoon asafoetida (hing) 1 tablespoon chana dal (bengal gram dal) 1 tablespoon ghee 2 tomatoes - roughly chopped 1 or 2 dry red chilli 1 tablespoon poppy seeds 1 tablespoon white urad dal (split) 8 to 10 curry leaves salt - to taste 7 to 8 pearl onions (sambar onions) - peeled 2 carrots (gajjar) - diced 1 cup rice 3 cardamom (elaichi) pods/seeds 1 teaspoon methi seeds (fenugreek seeds) 1 teaspoon turmeric powder (haldi) 1/4 cup green peas (matar) 1/2 teaspoon cumin seeds (jeera) coriander (dhania) leaves - a small bunch 1/2 cup green beans (french beans) - diced 3 cloves (laung) 1/2 teaspoon turmeric powder (haldi) 2 tablespoons coriander (dhania) seeds 1 green bell pepper (capsicum) - diced 1 inch cinnamon stick (dalchini) 2 cups tamarind water boondi - fried 1 teaspoon mustard seeds 3 to 4 dry red chillies 2 teaspoons jaggery,South Indian Recipes,https://www.archanaskitchen.com/bisi-bele-bath-recipe-a-spicy-mixed-vegetable-sambar-rice,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/Bisi_Bele_Bhat_Recipe-1030.jpg
Corn & Paneer Baked Samosa Recipe,1/4 cup ghee 2 cups all purpose flour (maida) 3/4 cup sweet corn 2 sprig coriander (dhania) leaves - chopped salt - to taste water - to knead 1 teaspoon ajwain (carom seeds) 1 cup paneer (homemade cottage cheese) -  crumbled all purpose flour (maida) - extra for dusting 1 teaspoon black pepper powder,North Indian Recipes,https://www.archanaskitchen.com/corn-paneer-baked-samosa-recipe-non-fried,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Monika_Manchanda/Corn__Paneer_Samosa.jpg
Sev Puri Recipe (Papdi Chaat) - Indian Street Food Evening Snack,2 potatoes (aloo) - boiled and diced small 1 cup green chutney (coriander & mint) cumin powder (jeera) - as required 2 sprig coriander (dhania) leaves - for garnishing 2 onions - finely chopped 20 papdi puris - (flattened crisp puris) chaat masala powder - as required red chilli powder - as required 1 cup sweet chutney (date & tamarind) 1/2 cup green moong sprouts 1/2 cup sev 1/2 cup curd (dahi / yogurt) - whipped,North Indian Recipes,https://www.archanaskitchen.com/sev-puri-recipe-papdi-chaat,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Street_Food/Sev_Puri_Papdi_Chaat_Recipe.jpg
Sour Arabi Vegetable Recipe - Colocasia in Yoghurt Curry,sunflower oil 2 sprig curry leaves salt - to taste 1 teaspoon cumin seeds (jeera) 1 teaspoon mustard seeds 4 tablespoon fresh coconut - grated 500 grams colocasia root (arbi) - skin peeled and boiled 2 dry red chillies 1/2 cup curd (dahi / yogurt) 1 teaspoon methi seeds (fenugreek seeds) 1 teaspoon turmeric powder (haldi) 1 teaspoon black pepper powder,North Indian Recipes,https://www.archanaskitchen.com/arbi-ki-khatta-subzi-recipe-colocasia-in-yoghurt-curry,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Arbi_Ki_khatta_Subzi_Recipe_Colocasia_Cooked_Dry_Yogurt_Curry_.jpg
Vazhakkai Milagu Kootu Recipe - Plantains Pepper Curry,2 plantain stem - cut into cubes 1 teaspoon white urad dal (split) 1 dry red chilli 3 tablespoons fresh coconut - grated salt - to taste 1 teaspoon cumin seeds (jeera) 2 teaspoons whole black peppercorns 1 teaspoon mustard seeds 2 teaspoons chana dal (bengal gram dal) 1/4 teaspoon asafoetida (hing) 1 teaspoon sunflower oil 2 teaspoon sunflower oil,South Indian Recipes,https://www.archanaskitchen.com/vazhakkai-milagu-kootu-recipe-plantains-pepper-curry,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Vazhakkai_Milagu_Kootu_Plantains_Pepper_Curry.jpg
Homemade Ice-Cream Cake Recipe,2 cups all purpose flour (maida) 2 1/2 cups sugar 1/2 teaspoon strawberry essense 1 cup chocolate chips 1 1/2 liter vanilla ice cream 4 whole eggs - at room temperature 3/4 cup sunflower oil strawberry cake - a 9-inch strawberry cake 2 teaspoon baking powder 1 cup milk - warm 1 cup decorative sugar (cake/ candy sprinkles) - for decorating 1 1/2 liter chocolate ice cream - softened 2 teaspoon vanilla extract,Indian,https://www.archanaskitchen.com/homemade-ice-cream-cake-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Reshma_Seetharam/Homemade_icecream_cake.jpg
Matar Mushroom Curry Recipe,2 teaspoons ginger garlic paste salt - as per need 1/2 cup button mushrooms - diced (canned or store-bought fresh mushrooms) 1/4 teaspoon cumin seeds (jeera) 2 cups green peas (matar) - boiled 1/2 teaspoon coriander powder (dhania) 1 onion - finely chopped 1/2 teaspoon kasuri methi (dried fenugreek leaves) sunflower oil - to cook 1/2 teaspoon red chilli powder 1/4 teaspoon turmeric powder (haldi) 2 tablespoons fresh cream 1/2 teaspoon tomato ketchup - or sugar can be used 1/4 teaspoon garam masala powder 2 tomato - pureed 1 tablespoon coriander (dhania) leaves - chopped,Indian,https://www.archanaskitchen.com/matar-mushroom-curry-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Waagmi_Soni/matar-mushroom-curry-recipe.jpg
Pakodi Koora Recipes,salt - as required 1 tablespoon coriander powder (dhania) 1/3 cup potato (aloo) - cut into 2 cm cubes 1/2 tablespoon coriander (dhania) seeds 1/3 cup cauliflower (gobi) - cut into small florets 2 teaspoons ginger garlic paste 1/2 teaspoon turmeric powder (haldi) few sprig coriander (dhania) leaves - chopped 1/2 onion - sliced 2+2 tablespoons sesame seeds (til seeds) few curry leaves 1/2 cup gram flour (besan) 1/3 cup brinjal (baingan / eggplant) - cut into 2 cm cubes 1+1 teaspoon red chilli powder 1 to 2 tablespoons rice flour 1/2 onion - finely chopped sunflower oil - as needed 2 tablespoons raw peanuts (moongphali) - skinned 3 green chillies - slit,Indian,https://www.archanaskitchen.com/pakodi-koora-recipes,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Gauravi_Vinay/Pakodi_koora.jpg
Chewy Pumpkin Seed Chikki Recipe,100 grams pumpkin seeds 1/2 cup fresh coconut - grated 1/2 cup jaggery - powdered 2 cardamom powder (elaichi),Indian,https://www.archanaskitchen.com/chewy-pumpkin-seed-chikki-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/ruby_pathak-yahoo.com/Chewy_Pumpkin_Seed_Chikki.jpg
Amritsari Murgh Makhani Recipe- Chicken Makhani Recipe,1 teaspoon lemon juice 1 teaspoon red chilli powder 1 teaspoon coriander (dhania) seeds 1/2 cup curd (dahi / yogurt) 1/4 teaspoon nutmeg powder 1 teaspoon whole black peppercorns salt - to taste 2 cardamom (elaichi) pods/seeds 2 onions - roughly chopped 1 green chilli - roughly chopped coriander (dhania) leaves - a few chopped 1 teaspoon turmeric powder (haldi) 1 inch ginger - roughly chopped 1/2 teaspoon cumin seeds (jeera) 4 cloves garlic 1 cup homemade tomato puree 1 black cardamom (badi elaichi) 3 cloves (laung) 2 tablespoons fresh cream 5 cashew nuts - for garnish 1/2 teaspoon turmeric powder (haldi) 1 teaspoon dry ginger powder 1 inch cinnamon stick (dalchini) 300 grams chicken breasts - cut into chunks 1 bay leaf (tej patta) sunflower oil,North Indian Recipes,https://www.archanaskitchen.com/amritsar-murgh-makhani-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Amritsar_Murgh_Makhani_Recipe_.jpg
Masoor Dal With Scrambled Eggs Recipe - Lentil Curry With Eggs,1/2 cup masoor dal (whole) 1/2 teaspoon turmeric powder (haldi) 1 teaspoon ginger garlic paste 2 teaspoons sunflower oil 1 teaspoon garam masala powder salt - to taste 1 tomato - finely chopped 1 teaspoon mustard seeds 1/4 cup mint leaves (pudina) - chopped 6 curry leaves 1 onion - finely chopped 3 green chillies - chopped 1/2 cup coconut milk - thick 1/4 teaspoon cumin powder (jeera) 2 whole eggs 1 pinch asafoetida (hing),North Indian Recipes,https://www.archanaskitchen.com/egg-masoor-dal-recipe-lentil-curry-with-eggs,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Preeti_Tamilarasan/Egg_Masoor_Dal.jpg
"Til Moongphali Aur Kundru Sabzi Recipe - Sesame, Peanuts And Ivy Gourd Stir Fry",1 pinch turmeric powder (haldi) 1/2 teaspoon mustard seeds 2 sprig curry leaves 2 teaspoons sunflower oil salt - to taste 1 teaspoon coriander powder (dhania) 2 tablespoons raw peanuts (moongphali) - coarsely ground 2 dry red chillies 400 grams tindora (dondakaya/ kovakkai) - sliced to roundels 2 teaspoons sesame seeds (til seeds) - roasted 1/2 teaspoon red chilli powder,Indian,https://www.archanaskitchen.com/til-moongphali-aur-kundru-sabzi-recipe-sesame-peanuts-ivy-gourd-stir-fry,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/shaheen_ali/Stir_Fry_Peanut__Sesame_Ivy_Gourd__Til_Moongphalli_Wale_Kundru_Fry.jpg
Dahi Wale Paneer Recipe - Paneer In A Curd Gravy,1 tablespoon garam masala powder 1 tablespoon lemon juice 100 gram curd (dahi / yogurt) 1 teaspoon cumin powder (jeera) 2 inch ginger - chooped 2 tablespoons homemade tomato puree 1 tablespoon coriander (dhania) leaves - to garnish 400 grams paneer (homemade cottage cheese) 2 onions - sliced 2 teaspoon coriander powder (dhania) 1 tablespoon butter 3 cloves garlic - chopped 1/4 teaspoon turmeric powder (haldi) 50 grams fresh cream 1 teaspoon red bell pepper (capsicum) - chopped 2 tablespoon whole cashews - or almonds (paste) 2 fresh red chillies - chopped,North Indian Recipes,https://www.archanaskitchen.com/dahi-wale-paneer-recipe-paneer-in-a-curd-gravy,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/bhagnarianju-yahoo.com/Paneer_Tikka_Masala_Curry.jpg
Navrang dal recipe - Navrang Dal (Recipe), 2 tablespoons white urad dal  2 tablespoons kali urad dal  1 tablespoon arhar dal - soaked for 20 minutes  1 onion - finely chopped  1 tablespoon ginger garlic paste  1 teaspoon red chilli powder  1 teaspoon cumin seeds  2 tablespoons kabuli chana  1/4 cup yellow moong dal - soaked for 20 minutes 2 tablespoons green moong dal  2 tablespoons ghee  salt - as per taste  1 inch ginger - finely chopped (for garnish)  1 tomato - finely chopped  1 green chili - cut  1 dal sugar  2 teaspoons garam masala powder  2 tablespoons masoor dal  2 teaspoons coriander powder  2 tablespoons masoor dal (split)  1 tablespoon kasoori methi  2 tablespoons rajma,North Indian Recipes,https://www.archanaskitchen.com/navrang-dal-recipe-in-hindi,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Nithya_Anantham/Navrang_Dal_spicy_Mixed_Lentils_Recipe.jpg
Bhindi and Capsicum Sabzi Recipe,sunflower oil 2 green bell pepper (capsicum) - cut diagonally 1 inch ginger - chopped salt - to taste 1 teaspoon cumin seeds (jeera) 1 teaspoon red chilli powder 2 teaspoon coriander powder (dhania) 3 tablespoon fresh coconut - grated 1 teaspoon turmeric powder (haldi) 200 grams bhindi (lady finger/okra) - cut into stripes,North Indian Recipes,https://www.archanaskitchen.com/bhindi-capsicum-subzi-recipe,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/sibyl_sunitha/Bhindi__Capsicum_Subzi_Recipe.jpg
